,Date,Time,Rain(mm)
1398,2021-08-03,17:00:00,19.0
1399,2021-08-03,17:10:00,19.0
1400,2021-08-03,17:20:00,19.0
1401,2021-08-03,17:30:00,19.0
1402,2021-08-03,17:40:00,19.0
1403,2021-08-03,17:50:00,19.0
1404,2021-08-03,18:00:00,19.0
1405,2021-08-03,18:10:00,19.0
1406,2021-08-03,18:20:00,19.0
1407,2021-08-03,18:30:00,19.0
1408,2021-08-03,18:40:00,19.0
1409,2021-08-03,18:50:00,19.0
1410,2021-08-03,19:00:00,19.0
1411,2021-08-03,19:10:00,19.0
1412,2021-08-03,19:20:00,19.0
1413,2021-08-03,19:30:00,19.0
1414,2021-08-03,19:40:00,19.0
1415,2021-08-03,19:50:00,19.166666666666668
1416,2021-08-03,20:00:00,19.5
1417,2021-08-03,20:10:00,19.833333333333332
1418,2021-08-03,20:20:00,20.0
1419,2021-08-03,20:30:00,20.0
1420,2021-08-03,20:40:00,20.0
1421,2021-08-03,20:50:00,20.0
1422,2021-08-03,21:00:00,20.0
1423,2021-08-03,21:10:00,20.0
1424,2021-08-03,21:20:00,20.0
1425,2021-08-03,21:30:00,20.0
1426,2021-08-03,21:40:00,20.333333333333332
1427,2021-08-03,21:50:00,20.5
1428,2021-08-03,22:00:00,20.5
1429,2021-08-03,22:10:00,20.5
1430,2021-08-03,22:20:00,20.666666666666668
1431,2021-08-03,22:30:00,21.0
1432,2021-08-03,22:40:00,21.333333333333332
1433,2021-08-03,22:50:00,21.5
1434,2021-08-03,23:00:00,21.5
1435,2021-08-03,23:10:00,21.833333333333332
1436,2021-08-03,23:20:00,22.166666666666668
1437,2021-08-03,23:30:00,22.5
1438,2021-08-03,23:40:00,22.5
1439,2021-08-03,23:50:00,22.5
1440,2021-08-04,00:00:00,22.5
1441,2021-08-04,00:10:00,22.833333333333332
1442,2021-08-04,00:20:00,23.0
1443,2021-08-04,00:30:00,23.0
1444,2021-08-04,00:40:00,23.333333333333332
1445,2021-08-04,00:50:00,23.833333333333332
1446,2021-08-04,01:00:00,24.5
1447,2021-08-04,01:10:00,24.5
1448,2021-08-04,01:20:00,24.5
1449,2021-08-04,01:30:00,24.5
1450,2021-08-04,01:40:00,24.833333333333332
1451,2021-08-04,01:50:00,25.166666666666668
1452,2021-08-04,02:00:00,25.5
1453,2021-08-04,02:10:00,26.5
1454,2021-08-04,02:20:00,27.833333333333332
1455,2021-08-04,02:30:00,29.5
1456,2021-08-04,02:40:00,30.5
1457,2021-08-04,02:50:00,31.333333333333332
1458,2021-08-04,03:00:00,32.0
1459,2021-08-04,03:10:00,0.3333333333333333
1460,2021-08-04,03:20:00,0.6666666666666666
1461,2021-08-04,03:30:00,1.0
1462,2021-08-04,03:40:00,1.6666666666666665
1463,2021-08-04,03:50:00,2.5
1464,2021-08-04,04:00:00,3.5
1465,2021-08-04,04:10:00,4.166666666666667
1466,2021-08-04,04:20:00,4.5
1467,2021-08-04,04:30:00,4.5
1468,2021-08-04,04:40:00,4.833333333333333
1469,2021-08-04,04:50:00,5.0
1470,2021-08-04,05:00:00,5.0
1471,2021-08-04,05:10:00,5.0
1472,2021-08-04,05:20:00,5.166666666666667
1473,2021-08-04,05:30:00,5.5
1474,2021-08-04,05:40:00,5.833333333333333
1475,2021-08-04,05:50:00,6.166666666666667
1476,2021-08-04,06:00:00,6.5
1477,2021-08-04,06:10:00,6.5
1478,2021-08-04,06:20:00,6.666666666666667
1479,2021-08-04,06:30:00,7.0
1480,2021-08-04,06:40:00,7.333333333333333
1481,2021-08-04,06:50:00,7.5
1482,2021-08-04,07:00:00,7.5
1483,2021-08-04,07:10:00,7.833333333333333
1484,2021-08-04,07:20:00,8.0
1485,2021-08-04,07:30:00,8.0
1486,2021-08-04,07:40:00,8.333333333333334
1487,2021-08-04,07:50:00,8.5
1488,2021-08-04,08:00:00,8.5
1489,2021-08-04,08:10:00,8.5
1490,2021-08-04,08:20:00,8.666666666666666
1491,2021-08-04,08:30:00,9.0
1492,2021-08-04,08:40:00,9.0
1493,2021-08-04,08:50:00,9.0
1494,2021-08-04,09:00:00,9.0
1495,2021-08-04,09:10:00,9.0
1496,2021-08-04,09:20:00,9.166666666666666
1497,2021-08-04,09:30:00,9.5
1498,2021-08-04,09:40:00,9.5
1499,2021-08-04,09:50:00,9.5
1500,2021-08-04,10:00:00,9.5
1501,2021-08-04,10:10:00,9.5
1502,2021-08-04,10:20:00,9.5
1503,2021-08-04,10:30:00,9.5
1504,2021-08-04,10:40:00,9.5
1505,2021-08-04,10:50:00,9.833333333333334
1506,2021-08-04,11:00:00,10.5
1507,2021-08-04,11:10:00,11.5
1508,2021-08-04,11:20:00,12.166666666666666
1509,2021-08-04,11:30:00,12.5
1510,2021-08-04,11:40:00,12.833333333333334
1511,2021-08-04,11:50:00,13.166666666666666
1512,2021-08-04,12:00:00,13.5
1513,2021-08-04,12:10:00,13.5
1514,2021-08-04,12:20:00,13.5
1515,2021-08-04,12:30:00,13.5
1516,2021-08-04,12:40:00,13.5
1517,2021-08-04,12:50:00,13.666666666666666
1518,2021-08-04,13:00:00,14.0
1519,2021-08-04,13:10:00,14.0
1520,2021-08-04,13:20:00,14.166666666666666
1521,2021-08-04,13:30:00,14.5
1522,2021-08-04,13:40:00,14.5
1523,2021-08-04,13:50:00,14.5
1524,2021-08-04,14:00:00,14.5
1525,2021-08-04,14:10:00,14.5
1526,2021-08-04,14:20:00,14.5
1527,2021-08-04,14:30:00,14.5
1528,2021-08-04,14:40:00,14.833333333333334
1529,2021-08-04,14:50:00,15.0
1530,2021-08-04,15:00:00,15.0
1531,2021-08-04,15:10:00,15.0
1532,2021-08-04,15:20:00,15.0
1533,2021-08-04,15:30:00,15.0
1534,2021-08-04,15:40:00,16.0
1535,2021-08-04,15:50:00,16.666666666666668
1536,2021-08-04,16:00:00,17.0
1537,2021-08-04,16:10:00,17.333333333333332
1538,2021-08-04,16:20:00,17.666666666666668
1539,2021-08-04,16:30:00,18.0
1540,2021-08-04,16:40:00,18.0
1541,2021-08-04,16:50:00,18.0
1542,2021-08-04,17:00:00,18.0
1543,2021-08-04,17:10:00,18.0
1544,2021-08-04,17:20:00,18.0
1545,2021-08-04,17:30:00,18.0
1546,2021-08-04,17:40:00,18.0
1547,2021-08-04,17:50:00,18.0
1548,2021-08-04,18:00:00,18.0
1549,2021-08-04,18:10:00,18.0
1550,2021-08-04,18:20:00,18.166666666666668
1551,2021-08-04,18:30:00,18.5
1552,2021-08-04,18:40:00,18.833333333333332
1553,2021-08-04,18:50:00,19.0
1554,2021-08-04,19:00:00,19.0
1555,2021-08-04,19:10:00,19.0
1556,2021-08-04,19:20:00,19.166666666666668
1557,2021-08-04,19:30:00,19.5
1558,2021-08-04,19:40:00,19.5
1559,2021-08-04,19:50:00,19.5
1560,2021-08-04,20:00:00,19.5
1561,2021-08-04,20:10:00,19.5
1562,2021-08-04,20:20:00,19.5
1563,2021-08-04,20:30:00,19.5
1564,2021-08-04,20:40:00,19.5
1565,2021-08-04,20:50:00,19.5
1566,2021-08-04,21:00:00,19.5
1567,2021-08-04,21:10:00,21.166666666666668
1568,2021-08-04,21:20:00,22.333333333333332
1569,2021-08-04,21:30:00,23.0
1570,2021-08-04,21:40:00,23.0
1571,2021-08-04,21:50:00,23.0
1572,2021-08-04,22:00:00,23.0
1573,2021-08-04,22:10:00,23.0
1574,2021-08-04,22:20:00,23.0
1575,2021-08-04,22:30:00,23.0
1576,2021-08-04,22:40:00,23.0
1577,2021-08-04,22:50:00,23.0
1578,2021-08-04,23:00:00,23.0
1579,2021-08-04,23:10:00,23.0
1580,2021-08-04,23:20:00,23.0
1581,2021-08-04,23:30:00,23.0
1582,2021-08-04,23:40:00,23.666666666666668
1583,2021-08-04,23:50:00,24.333333333333332
1584,2021-08-05,00:00:00,25.0
1585,2021-08-05,00:10:00,25.0
1586,2021-08-05,00:20:00,25.0
1587,2021-08-05,00:30:00,25.0
1588,2021-08-05,00:40:00,25.0
1589,2021-08-05,00:50:00,25.0
1590,2021-08-05,01:00:00,25.0
1591,2021-08-05,01:10:00,25.0
1592,2021-08-05,01:20:00,25.0
1593,2021-08-05,01:30:00,25.0
1594,2021-08-05,01:40:00,25.0
1595,2021-08-05,01:50:00,25.0
1596,2021-08-05,02:00:00,25.0
1597,2021-08-05,02:10:00,25.0
1598,2021-08-05,02:20:00,25.0
1599,2021-08-05,02:30:00,25.0
1600,2021-08-05,02:40:00,25.0
1601,2021-08-05,02:50:00,25.0
1602,2021-08-05,03:00:00,25.0
1603,2021-08-05,03:10:00,0.0
1604,2021-08-05,03:20:00,0.0
1605,2021-08-05,03:30:00,0.0
1606,2021-08-05,03:40:00,0.0
1607,2021-08-05,03:50:00,0.0
1608,2021-08-05,04:00:00,0.0
1609,2021-08-05,04:10:00,0.0
1610,2021-08-05,04:20:00,0.0
1611,2021-08-05,04:30:00,0.0
1612,2021-08-05,04:40:00,0.0
1613,2021-08-05,04:50:00,0.0
1614,2021-08-05,05:00:00,0.0
1615,2021-08-05,05:10:00,0.0
1616,2021-08-05,05:20:00,0.16666666666666666
1617,2021-08-05,05:30:00,0.5
1618,2021-08-05,05:40:00,0.8333333333333333
1619,2021-08-05,05:50:00,0.9999999999999999
1620,2021-08-05,06:00:00,1.0
1621,2021-08-05,06:10:00,1.0
1622,2021-08-05,06:20:00,1.0
1623,2021-08-05,06:30:00,1.0
1624,2021-08-05,06:40:00,1.3333333333333333
1625,2021-08-05,06:50:00,1.5
1626,2021-08-05,07:00:00,1.5
1627,2021-08-05,07:10:00,1.8333333333333333
1628,2021-08-05,07:20:00,2.1666666666666665
1629,2021-08-05,07:30:00,2.5
1630,2021-08-05,07:40:00,2.5
1631,2021-08-05,07:50:00,2.5
1632,2021-08-05,08:00:00,2.5
1633,2021-08-05,08:10:00,2.5
1634,2021-08-05,08:20:00,2.5
1635,2021-08-05,08:30:00,2.5
1636,2021-08-05,08:40:00,2.5
1637,2021-08-05,08:50:00,2.6666666666666665
1638,2021-08-05,09:00:00,3.0
1639,2021-08-05,09:10:00,4.0
1640,2021-08-05,09:20:00,4.833333333333333
1641,2021-08-05,09:30:00,5.5
1642,2021-08-05,09:40:00,5.833333333333333
1643,2021-08-05,09:50:00,6.166666666666667
1644,2021-08-05,10:00:00,6.5
1645,2021-08-05,10:10:00,6.5
1646,2021-08-05,10:20:00,7.666666666666667
1647,2021-08-05,10:30:00,10.0
1648,2021-08-05,10:40:00,13.666666666666666
1649,2021-08-05,10:50:00,16.666666666666668
1650,2021-08-05,11:00:00,19.0
1651,2021-08-05,11:10:00,19.666666666666668
1652,2021-08-05,11:20:00,20.166666666666668
1653,2021-08-05,11:30:00,20.5
1654,2021-08-05,11:40:00,20.833333333333332
1655,2021-08-05,11:50:00,21.0
1656,2021-08-05,12:00:00,21.0
1657,2021-08-05,12:10:00,21.0
1658,2021-08-05,12:20:00,21.166666666666668
1659,2021-08-05,12:30:00,21.5
1660,2021-08-05,12:40:00,21.833333333333332
1661,2021-08-05,12:50:00,22.166666666666668
1662,2021-08-05,13:00:00,22.5
1663,2021-08-05,13:10:00,22.5
1664,2021-08-05,13:20:00,22.5
1665,2021-08-05,13:30:00,22.5
1666,2021-08-05,13:40:00,22.5
1667,2021-08-05,13:50:00,22.5
1668,2021-08-05,14:00:00,22.5
1669,2021-08-05,14:10:00,22.5
1670,2021-08-05,14:20:00,22.5
1671,2021-08-05,14:30:00,22.5
1672,2021-08-05,14:40:00,22.5
1673,2021-08-05,14:50:00,22.5
1674,2021-08-05,15:00:00,22.5
1675,2021-08-05,15:10:00,22.5
1676,2021-08-05,15:20:00,22.5
1677,2021-08-05,15:30:00,22.5
1678,2021-08-05,15:40:00,22.5
1679,2021-08-05,15:50:00,22.5
1680,2021-08-05,16:00:00,22.5
1681,2021-08-05,16:10:00,22.5
1682,2021-08-05,16:20:00,22.5
1683,2021-08-05,16:30:00,22.5
1684,2021-08-05,16:40:00,22.5
1685,2021-08-05,16:50:00,22.5
1686,2021-08-05,17:00:00,22.5
1687,2021-08-05,17:10:00,22.5
1688,2021-08-05,17:20:00,22.5
1689,2021-08-05,17:30:00,22.5
1690,2021-08-05,17:40:00,22.5
1691,2021-08-05,17:50:00,22.5
1692,2021-08-05,18:00:00,22.5
1693,2021-08-05,18:10:00,22.5
1694,2021-08-05,18:20:00,22.5
1695,2021-08-05,18:30:00,22.5
1696,2021-08-05,18:40:00,24.5
1697,2021-08-05,18:50:00,26.0
1698,2021-08-05,19:00:00,27.0
1699,2021-08-05,19:10:00,27.0
1700,2021-08-05,19:20:00,27.0
1701,2021-08-05,19:30:00,27.0
1702,2021-08-05,19:40:00,27.0
1703,2021-08-05,19:50:00,27.0
1704,2021-08-05,20:00:00,27.0
1705,2021-08-05,20:10:00,27.0
1706,2021-08-05,20:20:00,27.0
1707,2021-08-05,20:30:00,27.0
1708,2021-08-05,20:40:00,27.666666666666668
1709,2021-08-05,20:50:00,28.333333333333332
1710,2021-08-05,21:00:00,29.0
1711,2021-08-05,21:10:00,29.0
1712,2021-08-05,21:20:00,31.0
1713,2021-08-05,21:30:00,35.0
1714,2021-08-05,21:40:00,37.0
1715,2021-08-05,21:50:00,38.5
1716,2021-08-05,22:00:00,39.5
1717,2021-08-05,22:10:00,39.833333333333336
1718,2021-08-05,22:20:00,41.0
1719,2021-08-05,22:30:00,43.0
1720,2021-08-05,22:40:00,43.333333333333336
1721,2021-08-05,22:50:00,44.166666666666664
1722,2021-08-05,23:00:00,45.5
1723,2021-08-05,23:10:00,46.5
1724,2021-08-05,23:20:00,47.166666666666664
1725,2021-08-05,23:30:00,47.5
1726,2021-08-05,23:40:00,47.5
1727,2021-08-05,23:50:00,47.5
1728,2021-08-06,00:00:00,47.5
1729,2021-08-06,00:10:00,47.5
1730,2021-08-06,00:20:00,47.833333333333336
1731,2021-08-06,00:30:00,48.5
1732,2021-08-06,00:40:00,57.833333333333336
1733,2021-08-06,00:50:00,64.0
1734,2021-08-06,01:00:00,67.0
1735,2021-08-06,01:10:00,68.0
1736,2021-08-06,01:20:00,69.16666666666667
1737,2021-08-06,01:30:00,70.5
1738,2021-08-06,01:40:00,71.5
1739,2021-08-06,01:50:00,72.83333333333333
1740,2021-08-06,02:00:00,74.5
1741,2021-08-06,02:10:00,78.5
1742,2021-08-06,02:20:00,80.83333333333333
1743,2021-08-06,02:30:00,81.5
1744,2021-08-06,02:40:00,81.83333333333333
1745,2021-08-06,02:50:00,82.0
1746,2021-08-06,03:00:00,82.0
1747,2021-08-06,03:10:00,0.6666666666666666
1748,2021-08-06,03:20:00,1.3333333333333333
1749,2021-08-06,03:30:00,2.0
1750,2021-08-06,03:40:00,3.333333333333333
1751,2021-08-06,03:50:00,4.833333333333333
1752,2021-08-06,04:00:00,6.5
1753,2021-08-06,04:10:00,8.833333333333334
1754,2021-08-06,04:20:00,12.0
1755,2021-08-06,04:30:00,16.0
1756,2021-08-06,04:40:00,18.666666666666668
1757,2021-08-06,04:50:00,21.833333333333332
1758,2021-08-06,05:00:00,25.5
1759,2021-08-06,05:10:00,26.166666666666668
1760,2021-08-06,05:20:00,26.833333333333332
1761,2021-08-06,05:30:00,27.5
1762,2021-08-06,05:40:00,27.5
1763,2021-08-06,05:50:00,27.5
1764,2021-08-06,06:00:00,27.5
1765,2021-08-06,06:10:00,27.833333333333332
1766,2021-08-06,06:20:00,28.166666666666668
1767,2021-08-06,06:30:00,28.5
1768,2021-08-06,06:40:00,28.5
1769,2021-08-06,06:50:00,28.5
1770,2021-08-06,07:00:00,28.5
1771,2021-08-06,07:10:00,28.5
1772,2021-08-06,07:20:00,28.5
1773,2021-08-06,07:30:00,28.5
1774,2021-08-06,07:40:00,28.5
1775,2021-08-06,07:50:00,28.5
1776,2021-08-06,08:00:00,28.5
1777,2021-08-06,08:10:00,28.5
1778,2021-08-06,08:20:00,28.5
1779,2021-08-06,08:30:00,28.5
1780,2021-08-06,08:40:00,28.5
1781,2021-08-06,08:50:00,28.5
1782,2021-08-06,09:00:00,28.5
1783,2021-08-06,09:10:00,28.5
1784,2021-08-06,09:20:00,28.5
1785,2021-08-06,09:30:00,28.5
1786,2021-08-06,09:40:00,28.5
1787,2021-08-06,09:50:00,28.5
1788,2021-08-06,10:00:00,28.5
1789,2021-08-06,10:10:00,28.5
1790,2021-08-06,10:20:00,28.5
1791,2021-08-06,10:30:00,28.5
1792,2021-08-06,10:40:00,28.5
1793,2021-08-06,10:50:00,28.5
1794,2021-08-06,11:00:00,28.5
1795,2021-08-06,11:10:00,28.5
1796,2021-08-06,11:20:00,28.5
1797,2021-08-06,11:30:00,28.5
1798,2021-08-06,11:40:00,28.5
1799,2021-08-06,11:50:00,28.666666666666668
1800,2021-08-06,12:00:00,29.0
1801,2021-08-06,12:10:00,29.0
1802,2021-08-06,12:20:00,29.0
1803,2021-08-06,12:30:00,29.0
1804,2021-08-06,12:40:00,29.0
1805,2021-08-06,12:50:00,29.0
1806,2021-08-06,13:00:00,29.0
1807,2021-08-06,13:10:00,29.0
1808,2021-08-06,13:20:00,29.0
1809,2021-08-06,13:30:00,29.0
1810,2021-08-06,13:40:00,29.0
1811,2021-08-06,13:50:00,29.166666666666668
1812,2021-08-06,14:00:00,29.5
1813,2021-08-06,14:10:00,30.5
1814,2021-08-06,14:20:00,31.666666666666668
1815,2021-08-06,14:30:00,33.0
1816,2021-08-06,14:40:00,33.333333333333336
1817,2021-08-06,14:50:00,33.5
1818,2021-08-06,15:00:00,33.5
1819,2021-08-06,15:10:00,33.5
1820,2021-08-06,15:20:00,33.5
1821,2021-08-06,15:30:00,33.5
1822,2021-08-06,15:40:00,33.5
1823,2021-08-06,15:50:00,33.5
1824,2021-08-06,16:00:00,33.5
1825,2021-08-06,16:10:00,33.5
1826,2021-08-06,16:20:00,33.5
1827,2021-08-06,16:30:00,33.5
1828,2021-08-06,16:40:00,33.5
1829,2021-08-06,16:50:00,33.5
1830,2021-08-06,17:00:00,33.5
1831,2021-08-06,17:10:00,33.5
1832,2021-08-06,17:20:00,33.5
1833,2021-08-06,17:30:00,33.5
1834,2021-08-06,17:40:00,33.5
1835,2021-08-06,17:50:00,33.5
1836,2021-08-06,18:00:00,33.5
1837,2021-08-06,18:10:00,33.5
1838,2021-08-06,18:20:00,33.5
1839,2021-08-06,18:30:00,33.5
1840,2021-08-06,18:40:00,33.5
1841,2021-08-06,18:50:00,33.5
1842,2021-08-06,19:00:00,33.5
1843,2021-08-06,19:10:00,33.5
1844,2021-08-06,19:20:00,33.5
1845,2021-08-06,19:30:00,33.5
1846,2021-08-06,19:40:00,33.5
1847,2021-08-06,19:50:00,33.5
1848,2021-08-06,20:00:00,33.5
1849,2021-08-06,20:10:00,33.5
1850,2021-08-06,20:20:00,33.5
1851,2021-08-06,20:30:00,33.5
1852,2021-08-06,20:40:00,33.5
1853,2021-08-06,20:50:00,33.5
1854,2021-08-06,21:00:00,33.5
1855,2021-08-06,21:10:00,33.5
1856,2021-08-06,21:20:00,33.5
1857,2021-08-06,21:30:00,33.5
1858,2021-08-06,21:40:00,33.5
1859,2021-08-06,21:50:00,33.5
1860,2021-08-06,22:00:00,33.5
1861,2021-08-06,22:10:00,33.5
1862,2021-08-06,22:20:00,33.5
1863,2021-08-06,22:30:00,33.5
1864,2021-08-06,22:40:00,33.5
1865,2021-08-06,22:50:00,33.5
1866,2021-08-06,23:00:00,33.5
1867,2021-08-06,23:10:00,33.5
1868,2021-08-06,23:20:00,33.5
1869,2021-08-06,23:30:00,33.5
1870,2021-08-06,23:40:00,33.5
1871,2021-08-06,23:50:00,33.5
1872,2021-08-07,00:00:00,33.5
1873,2021-08-07,00:10:00,33.5
1874,2021-08-07,00:20:00,33.5
1875,2021-08-07,00:30:00,33.5
1876,2021-08-07,00:40:00,33.5
1877,2021-08-07,00:50:00,33.5
1878,2021-08-07,01:00:00,33.5
1879,2021-08-07,01:10:00,33.5
1880,2021-08-07,01:20:00,33.5
1881,2021-08-07,01:30:00,33.5
1882,2021-08-07,01:40:00,33.833333333333336
1883,2021-08-07,01:50:00,34.0
1884,2021-08-07,02:00:00,34.0
1885,2021-08-07,02:10:00,34.0
1886,2021-08-07,02:20:00,34.0
1887,2021-08-07,02:30:00,34.0
1888,2021-08-07,02:40:00,34.0
1889,2021-08-07,02:50:00,34.0
1890,2021-08-07,03:00:00,34.0
1891,2021-08-07,03:10:00,0.0
1892,2021-08-07,03:20:00,0.0
1893,2021-08-07,03:30:00,0.0
1894,2021-08-07,03:40:00,0.0
1895,2021-08-07,03:50:00,0.0
1896,2021-08-07,04:00:00,0.0
1897,2021-08-07,04:10:00,0.0
1898,2021-08-07,04:20:00,0.0
1899,2021-08-07,04:30:00,0.0
1900,2021-08-07,04:40:00,0.0
1901,2021-08-07,04:50:00,0.0
1902,2021-08-07,05:00:00,0.0
1903,2021-08-07,05:10:00,0.0
1904,2021-08-07,05:20:00,0.0
1905,2021-08-07,05:30:00,0.0
1906,2021-08-07,05:40:00,0.0
1907,2021-08-07,05:50:00,0.0
1908,2021-08-07,06:00:00,0.0
1909,2021-08-07,06:10:00,0.0
1910,2021-08-07,06:20:00,0.0
1911,2021-08-07,06:30:00,0.0
1912,2021-08-07,06:40:00,0.0
1913,2021-08-07,06:50:00,0.0
1914,2021-08-07,07:00:00,0.0
1915,2021-08-07,07:10:00,0.0
1916,2021-08-07,07:20:00,0.0
1917,2021-08-07,07:30:00,0.0
1918,2021-08-07,07:40:00,0.0
1919,2021-08-07,07:50:00,0.0
1920,2021-08-07,08:00:00,0.0
1921,2021-08-07,08:10:00,0.0
1922,2021-08-07,08:20:00,0.0
1923,2021-08-07,08:30:00,0.0
1924,2021-08-07,08:40:00,0.0
1925,2021-08-07,08:50:00,0.0
1926,2021-08-07,09:00:00,0.0
1927,2021-08-07,09:10:00,0.0
1928,2021-08-07,09:20:00,0.0
1929,2021-08-07,09:30:00,0.0
1930,2021-08-07,09:40:00,0.0
1931,2021-08-07,09:50:00,0.0
1932,2021-08-07,10:00:00,0.0
1933,2021-08-07,10:10:00,0.0
1934,2021-08-07,10:20:00,0.0
1935,2021-08-07,10:30:00,0.0
1936,2021-08-07,10:40:00,0.0
1937,2021-08-07,10:50:00,0.0
1938,2021-08-07,11:00:00,0.0
1939,2021-08-07,11:10:00,0.0
1940,2021-08-07,11:20:00,0.0
1941,2021-08-07,11:30:00,0.0
1942,2021-08-07,11:40:00,0.0
1943,2021-08-07,11:50:00,0.0
1944,2021-08-07,12:00:00,0.0
1945,2021-08-07,12:10:00,0.0
1946,2021-08-07,12:20:00,0.0
1947,2021-08-07,12:30:00,0.0
1948,2021-08-07,12:40:00,0.0
1949,2021-08-07,12:50:00,0.0
1950,2021-08-07,13:00:00,0.0
1951,2021-08-07,13:10:00,0.0
1952,2021-08-07,13:20:00,0.0
1953,2021-08-07,13:30:00,0.0
1954,2021-08-07,13:40:00,0.0
1955,2021-08-07,13:50:00,0.0
1956,2021-08-07,14:00:00,0.0
1957,2021-08-07,14:10:00,0.0
1958,2021-08-07,14:20:00,0.0
1959,2021-08-07,14:30:00,0.0
1960,2021-08-07,14:40:00,0.0
1961,2021-08-07,14:50:00,0.0
1962,2021-08-07,15:00:00,0.0
1963,2021-08-07,15:10:00,0.0
1964,2021-08-07,15:20:00,0.0
1965,2021-08-07,15:30:00,0.0
1966,2021-08-07,15:40:00,0.0
1967,2021-08-07,15:50:00,0.0
1968,2021-08-07,16:00:00,0.0
1969,2021-08-07,16:10:00,0.0
1970,2021-08-07,16:20:00,0.0
1971,2021-08-07,16:30:00,0.0
1972,2021-08-07,16:40:00,0.0
1973,2021-08-07,16:50:00,0.0
1974,2021-08-07,17:00:00,0.0
1975,2021-08-07,17:10:00,0.0
1976,2021-08-07,17:20:00,0.0
1977,2021-08-07,17:30:00,0.0
1978,2021-08-07,17:40:00,0.0
1979,2021-08-07,17:50:00,0.0
1980,2021-08-07,18:00:00,0.0
1981,2021-08-07,18:10:00,0.0
1982,2021-08-07,18:20:00,0.0
1983,2021-08-07,18:30:00,0.0
1984,2021-08-07,18:40:00,0.0
1985,2021-08-07,18:50:00,0.0
1986,2021-08-07,19:00:00,0.0
1987,2021-08-07,19:10:00,0.0
1988,2021-08-07,19:20:00,0.0
1989,2021-08-07,19:30:00,0.0
1990,2021-08-07,19:40:00,0.0
1991,2021-08-07,19:50:00,0.0
1992,2021-08-07,20:00:00,0.0
1993,2021-08-07,20:10:00,0.0
1994,2021-08-07,20:20:00,0.0
1995,2021-08-07,20:30:00,0.0
1996,2021-08-07,20:40:00,0.0
1997,2021-08-07,20:50:00,0.0
1998,2021-08-07,21:00:00,0.0
1999,2021-08-07,21:10:00,0.0
2000,2021-08-07,21:20:00,0.0
2001,2021-08-07,21:30:00,0.0
2002,2021-08-07,21:40:00,0.0
2003,2021-08-07,21:50:00,0.0
2004,2021-08-07,22:00:00,0.0
2005,2021-08-07,22:10:00,0.0
2006,2021-08-07,22:20:00,0.0
2007,2021-08-07,22:30:00,0.0
2008,2021-08-07,22:40:00,0.0
2009,2021-08-07,22:50:00,0.0
2010,2021-08-07,23:00:00,0.0
2011,2021-08-07,23:10:00,0.0
2012,2021-08-07,23:20:00,0.0
2013,2021-08-07,23:30:00,0.0
2014,2021-08-07,23:40:00,0.6666666666666666
2015,2021-08-07,23:50:00,4.333333333333334
2016,2021-08-08,00:00:00,11.0
2017,2021-08-08,00:10:00,15.0
2018,2021-08-08,00:20:00,17.833333333333332
2019,2021-08-08,00:30:00,19.5
2020,2021-08-08,00:40:00,20.166666666666668
2021,2021-08-08,00:50:00,20.833333333333332
2022,2021-08-08,01:00:00,21.5
2023,2021-08-08,01:10:00,23.5
2024,2021-08-08,01:20:00,25.166666666666668
2025,2021-08-08,01:30:00,26.5
2026,2021-08-08,01:40:00,28.166666666666668
2027,2021-08-08,01:50:00,32.333333333333336
2028,2021-08-08,02:00:00,39.0
2029,2021-08-08,02:10:00,42.666666666666664
2030,2021-08-08,02:20:00,44.666666666666664
2031,2021-08-08,02:30:00,45.0
2032,2021-08-08,02:40:00,45.0
2033,2021-08-08,02:50:00,45.0
2034,2021-08-08,03:00:00,45.0
2035,2021-08-08,03:10:00,0.0
2036,2021-08-08,03:20:00,0.0
2037,2021-08-08,03:30:00,0.0
2038,2021-08-08,03:40:00,0.0
2039,2021-08-08,03:50:00,0.0
2040,2021-08-08,04:00:00,0.0
2041,2021-08-08,04:10:00,0.0
2042,2021-08-08,04:20:00,0.0
2043,2021-08-08,04:30:00,0.0
2044,2021-08-08,04:40:00,0.0
2045,2021-08-08,04:50:00,0.0
2046,2021-08-08,05:00:00,0.0
2047,2021-08-08,05:10:00,0.0
2048,2021-08-08,05:20:00,0.0
2049,2021-08-08,05:30:00,0.0
2050,2021-08-08,05:40:00,0.0
2051,2021-08-08,05:50:00,0.0
2052,2021-08-08,06:00:00,0.0
2053,2021-08-08,06:10:00,0.0
2054,2021-08-08,06:20:00,0.0
2055,2021-08-08,06:30:00,0.0
2056,2021-08-08,06:40:00,0.0
2057,2021-08-08,06:50:00,0.0
2058,2021-08-08,07:00:00,0.0
2059,2021-08-08,07:10:00,0.0
2060,2021-08-08,07:20:00,0.0
2061,2021-08-08,07:30:00,0.0
2062,2021-08-08,07:40:00,1.6666666666666667
2063,2021-08-08,07:50:00,8.5
2064,2021-08-08,08:00:00,20.5
2065,2021-08-08,08:10:00,57.166666666666664
2066,2021-08-08,08:20:00,79.83333333333333
2067,2021-08-08,08:30:00,88.5
2068,2021-08-08,08:40:00,89.83333333333333
2069,2021-08-08,08:50:00,91.5
2070,2021-08-08,09:00:00,93.5
2071,2021-08-08,09:10:00,93.5
2072,2021-08-08,09:20:00,93.5
2073,2021-08-08,09:30:00,93.5
2074,2021-08-08,09:40:00,93.5
